name,n,k,count,selected_prefill_backend,selected_decode_backend,selected_total_ms,selected_prefill_ms,selected_decode_ms,selected_conversion_ms,reason
language_model.layers.2.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.2.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.3.self_attn.q_proj,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.3.self_attn.k_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.3.self_attn.v_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.3.self_attn.o_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.3.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.3.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.3.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.4.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.4.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.4.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.4.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.4.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.4.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.4.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.4.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.5.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.5.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.5.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.5.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.5.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.5.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.5.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.5.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.6.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.6.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.6.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.6.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.6.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.6.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.6.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.6.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.7.self_attn.q_proj,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.7.self_attn.k_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.7.self_attn.v_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.7.self_attn.o_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.7.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.7.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.7.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.8.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.8.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.8.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.8.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.8.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.8.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.8.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.8.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.9.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.9.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.9.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.9.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.9.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.9.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.9.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.9.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.10.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.10.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.10.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.10.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.10.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.10.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.10.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.10.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.11.self_attn.q_proj,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.11.self_attn.k_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.11.self_attn.v_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.11.self_attn.o_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.11.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.11.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.11.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.12.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.12.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.12.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.12.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.12.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.12.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.12.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.12.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.13.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.13.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.13.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.13.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.13.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.13.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.13.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.13.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.14.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.14.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.14.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.14.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.14.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.14.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.14.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.14.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.15.self_attn.q_proj,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.15.self_attn.k_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.15.self_attn.v_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.15.self_attn.o_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.15.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.15.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.15.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.16.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.16.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.16.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.16.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.16.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.16.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.16.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.16.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.17.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.17.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.17.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.17.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.17.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.17.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.17.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.17.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.18.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.18.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.18.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.18.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.18.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.18.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.18.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.18.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.19.self_attn.q_proj,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.19.self_attn.k_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.19.self_attn.v_proj,1024,2560,1,dense_bf16,dense_bf16,7.340595208402062,0.47624986359519794,0.026813849003151813,0.0,
language_model.layers.19.self_attn.o_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.19.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.19.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.19.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.20.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.20.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.20.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.20.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.20.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.20.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.20.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.20.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.21.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.21.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.21.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.21.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.21.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.21.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.21.mlp.up_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
language_model.layers.21.mlp.down_proj,2560,9216,1,dense_nvfp4,marlin_nvfp4,12.713460167734553,2.9743756969418342,0.03610118902652439,0.4971800800024735,
language_model.layers.22.linear_attn.out_proj,2560,4096,1,dense_bf16,dense_bf16,10.912213055387353,1.648189736480635,0.036187591089479366,0.0,
language_model.layers.22.linear_attn.in_proj_qkv,8192,2560,1,dense_nvfp4,marlin_nvfp4,11.788155764277446,1.7771381872072718,0.03716167273967308,0.49762935571386724,
language_model.layers.22.linear_attn.in_proj_z,4096,2560,1,dense_bf16,dense_bf16,10.905906706609938,1.6415480041225419,0.03618890118159139,0.0,
language_model.layers.22.linear_attn.in_proj_b,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.22.linear_attn.in_proj_a,32,2560,1,dense_bf16,dense_bf16,6.4691407074227065,0.08723205524444774,0.024929330672571325,0.0,
language_model.layers.22.mlp.gate_proj,9216,2560,1,dense_nvfp4,marlin_nvfp4,11.68677829830983,1.9424954299636552,0.03611231528776844,0.49953015467745565,
